Starting duty-cycle loop
iteration,frequency_in,frequency_out,resolution_out,ratio,read_val
3,10000,10000,12,0.647,0.63435
4,10000,10000,12,0.647,0.63315
0,5000,15000,12,0.647,0.6229
1,5000,15000,12,0.647,0.63
2,5000,15000,12,0.647,0.6323
3,5000,15000,12,0.647,0.629
4,5000,15000,12,0.647,0.6318
0,10000,10000,12,0.214,0.2077
1,10000,10000,12,0.214,0.20545
2,10000,10000,12,0.214,0.20455
3,10000,10000,12,0.214,0.20465
4,10000,10000,12,0.214,0.2047
0,5000,15000,12,0.214,0.2064
1,5000,15000,12,0.214,0.204
2,5000,15000,12,0.214,0.204
3,5000,15000,12,0.214,0.2066
4,5000,15000,12,0.214,0.2041
0,10000,10000,12,0.228,0.2184
1,10000,10000,12,0.228,0.21815
2,10000,10000,12,0.228,0.2177
3,10000,10000,12,0.228,0.2177
4,10000,10000,12,0.228,0.2177
0,5000,15000,12,0.228,0.2176
1,5000,15000,12,0.228,0.2176
2,5000,15000,12,0.228,0.2182
3,5000,15000,12,0.228,0.2208
4,5000,15000,12,0.228,0.2188
0,10000,10000,12,0.796,0.78185
1,10000,10000,12,0.796,0.7859
2,10000,10000,12,0.796,0.78595
3,10000,10000,12,0.796,0.78605
4,10000,10000,12,0.796,0.786
0,5000,15000,12,0.796,0.7799
1,5000,15000,12,0.796,0.7856
2,5000,15000,12,0.796,0.787
3,5000,15000,12,0.796,0.7886
4,5000,15000,12,0.796,0.7885
0,10000,10000,12,0.525,0.51275
1,10000,10000,12,0.525,0.51355
2,10000,10000,12,0.525,0.51075
3,10000,10000,12,0.525,0.5097
4,10000,10000,12,0.525,0.5132
0,5000,15000,12,0.525,0.5161
1,5000,15000,12,0.525,0.5087
2,5000,15000,12,0.525,0.51
3,5000,15000,12,0.525,0.514
4,5000,15000,12,0.525,0.5115
0,10000,10000,12,0.904,0.89395
1,10000,10000,12,0.904,0.8972
2,10000,10000,12,0.904,0.89825
3,10000,10000,12,0.904,0.8977
4,10000,10000,12,0.904,0.89835
0,5000,15000,12,0.904,0.8909
1,5000,15000,12,0.904,0.8942
2,5000,15000,12,0.904,0.8942
3,5000,15000,12,0.904,0.8947
4,5000,15000,12,0.904,0.894
0,10000,10000,12,0.384,0.3759
1,10000,10000,12,0.384,0.37105
2,10000,10000,12,0.384,0.37095
3,10000,10000,12,0.384,0.3702
4,10000,10000,12,0.384,0.37095
0,5000,15000,12,0.384,0.3734
1,5000,15000,12,0.384,0.3726
2,5000,15000,12,0.384,0.372
3,5000,15000,12,0.384,0.3721
4,5000,15000,12,0.384,0.3713
0,10000,10000,12,0.494,0.4784
1,10000,10000,12,0.494,0.47775
2,10000,10000,12,0.494,0.4825
3,10000,10000,12,0.494,0.478
4,10000,10000,12,0.494,0.4794
0,5000,15000,12,0.494,0.4779
1,5000,15000,12,0.494,0.4781
2,5000,15000,12,0.494,0.4801
3,5000,15000,12,0.494,0.4812
4,5000,15000,12,0.494,0.4777
0,10000,10000,12,0.188,0.1828
1,10000,10000,12,0.188,0.1808
2,10000,10000,12,0.188,0.1812
3,10000,10000,12,0.188,0.1811
4,10000,10000,12,0.188,0.18125
0,5000,15000,12,0.188,0.1815
1,5000,15000,12,0.188,0.1796
2,5000,15000,12,0.188,0.1814
3,5000,15000,12,0.188,0.1795
4,5000,15000,12,0.188,0.1811
0,10000,10000,12,0.146,0.14055
1,10000,10000,12,0.146,0.13985
2,10000,10000,12,0.146,0.14025
3,10000,10000,12,0.146,0.1403
4,10000,10000,12,0.146,0.14015
0,5000,15000,12,0.146,0.1376
1,5000,15000,12,0.146,0.1387
2,5000,15000,12,0.146,0.1385
3,5000,15000,12,0.146,0.1387
4,5000,15000,12,0.146,0.1404
0,10000,10000,12,0.004,0.0044
1,10000,10000,12,0.004,0.00445
2,10000,10000,12,0.004,0.0044
3,10000,10000,12,0.004,0.0044
4,10000,10000,12,0.004,0.00435
0,5000,15000,12,0.004,0.001
1,5000,15000,12,0.004,0.0005
2,5000,15000,12,0.004,0.0015
3,5000,15000,12,0.004,0.001
4,5000,15000,12,0.004,0.0004
0,10000,10000,12,0.301,0.28795
1,10000,10000,12,0.301,0.29035
2,10000,10000,12,0.301,0.2873
3,10000,10000,12,0.301,0.29045
4,10000,10000,12,0.301,0.2873
0,5000,15000,12,0.301,0.2845
1,5000,15000,12,0.301,0.2887
2,5000,15000,12,0.301,0.2899
3,5000,15000,12,0.301,0.2884
4,5000,15000,12,0.301,0.29
0,10000,10000,12,0.767,0.75295
1,10000,10000,12,0.767,0.7573
2,10000,10000,12,0.767,0.7571
3,10000,10000,12,0.767,0.75675
4,10000,10000,12,0.767,0.7568
0,5000,15000,12,0.767,0.7542
1,5000,15000,12,0.767,0.7588
2,5000,15000,12,0.767,0.7597
3,5000,15000,12,0.767,0.762
4,5000,15000,12,0.767,0.7592
0,10000,10000,12,0.221,0.2149
1,10000,10000,12,0.221,0.21115
2,10000,10000,12,0.221,0.2106
3,10000,10000,12,0.221,0.21055
4,10000,10000,12,0.221,0.21055
0,5000,15000,12,0.221,0.2162
1,5000,15000,12,0.221,0.2108
2,5000,15000,12,0.221,0.2108
3,5000,15000,12,0.221,0.2139
4,5000,15000,12,0.221,0.2126
0,10000,10000,12,0.654,0.64
1,10000,10000,12,0.654,0.6426
2,10000,10000,12,0.654,0.64255
3,10000,10000,12,0.654,0.6409
4,10000,10000,12,0.654,0.6417
0,5000,15000,12,0.654,0.64
1,5000,15000,12,0.654,0.6411
2,5000,15000,12,0.654,0.6401
3,5000,15000,12,0.654,0.6411
4,5000,15000,12,0.654,0.6424
0,10000,10000,12,0.781,0.77015
1,10000,10000,12,0.781,0.7717
2,10000,10000,12,0.781,0.77255
3,10000,10000,12,0.781,0.77165
4,10000,10000,12,0.781,0.77205
0,5000,15000,12,0.781,0.7702
1,5000,15000,12,0.781,0.772
2,5000,15000,12,0.781,0.7705
3,5000,15000,12,0.781,0.7687
4,5000,15000,12,0.781,0.769
0,10000,10000,12,0.191,0.1858
1,10000,10000,12,0.191,0.1814
2,10000,10000,12,0.191,0.18145
3,10000,10000,12,0.191,0.1812
4,10000,10000,12,0.191,0.1813
0,5000,15000,12,0.191,0.1854
1,5000,15000,12,0.191,0.1837
2,5000,15000,12,0.191,0.1836
3,5000,15000,12,0.191,0.1862
4,5000,15000,12,0.191,0.1836
0,10000,10000,12,0.299,0.2862
1,10000,10000,12,0.299,0.28585
2,10000,10000,12,0.299,0.28745
3,10000,10000,12,0.299,0.2888
4,10000,10000,12,0.299,0.2874
0,5000,15000,12,0.299,0.2868
1,5000,15000,12,0.299,0.2878
2,5000,15000,12,0.299,0.2897
3,5000,15000,12,0.299,0.2874
4,5000,15000,12,0.299,0.2895
0,10000,10000,12,0.463,0.44795
1,10000,10000,12,0.463,0.4473
2,10000,10000,12,0.463,0.44765
3,10000,10000,12,0.463,0.4498
4,10000,10000,12,0.463,0.44845
0,5000,15000,12,0.463,0.4473
1,5000,15000,12,0.463,0.4472
2,5000,15000,12,0.463,0.4512
3,5000,15000,12,0.463,0.4474
4,5000,15000,12,0.463,0.4486
0,10000,10000,12,0.473,0.45835
1,10000,10000,12,0.473,0.45725
2,10000,10000,12,0.473,0.4611
3,10000,10000,12,0.473,0.45805
4,10000,10000,12,0.473,0.4588
0,5000,15000,12,0.473,0.4617
1,5000,15000,12,0.473,0.4597
2,5000,15000,12,0.473,0.458
3,5000,15000,12,0.473,0.4584
4,5000,15000,12,0.473,0.4613
0,10000,10000,12,0.862,0.85125
1,10000,10000,12,0.862,0.85485
2,10000,10000,12,0.862,0.85555
3,10000,10000,12,0.862,0.8552
4,10000,10000,12,0.862,0.8541
0,5000,15000,12,0.862,0.8558
1,5000,15000,12,0.862,0.855
2,5000,15000,12,0.862,0.8556
3,5000,15000,12,0.862,0.855
4,5000,15000,12,0.862,0.8553
0,10000,10000,12,0.188,0.18655
1,10000,10000,12,0.188,0.1811
2,10000,10000,12,0.188,0.1807
3,10000,10000,12,0.188,0.18095
4,10000,10000,12,0.188,0.18065
0,5000,15000,12,0.188,0.1825
1,5000,15000,12,0.188,0.1796
2,5000,15000,12,0.188,0.1796
3,5000,15000,12,0.188,0.1817
4,5000,15000,12,0.188,0.178
0,10000,10000,12,0.772,0.7575
1,10000,10000,12,0.772,0.7625
2,10000,10000,12,0.772,0.7614
3,10000,10000,12,0.772,0.7614
4,10000,10000,12,0.772,0.76145
0,5000,15000,12,0.772,0.7605
1,5000,15000,12,0.772,0.7617
2,5000,15000,12,0.772,0.7602
3,5000,15000,12,0.772,0.7598
4,5000,15000,12,0.772,0.7611
0,10000,10000,12,0.233,0.22665
1,10000,10000,12,0.233,0.22225
2,10000,10000,12,0.233,0.2223
3,10000,10000,12,0.233,0.2227
4,10000,10000,12,0.233,0.22255
0,5000,15000,12,0.233,0.2278
1,5000,15000,12,0.233,0.2226
2,5000,15000,12,0.233,0.2214
3,5000,15000,12,0.233,0.225
4,5000,15000,12,0.233,0.2245
0,10000,10000,12,0.619,0.60255
1,10000,10000,12,0.619,0.60495
2,10000,10000,12,0.619,0.60475
3,10000,10000,12,0.619,0.6039
4,10000,10000,12,0.619,0.6038
0,5000,15000,12,0.619,0.6078
1,5000,15000,12,0.619,0.6056
2,5000,15000,12,0.619,0.6054
3,5000,15000,12,0.619,0.6067
4,5000,15000,12,0.619,0.6064
0,10000,10000,12,0.179,0.17165
1,10000,10000,12,0.179,0.17175
2,10000,10000,12,0.179,0.171
3,10000,10000,12,0.179,0.17105
4,10000,10000,12,0.179,0.1711
0,5000,15000,12,0.179,0.1705
1,5000,15000,12,0.179,0.1713
2,5000,15000,12,0.179,0.1702
3,5000,15000,12,0.179,0.1714
4,5000,15000,12,0.179,0.1712
0,10000,10000,12,0.866,0.85595
1,10000,10000,12,0.866,0.8588
2,10000,10000,12,0.866,0.85975
3,10000,10000,12,0.866,0.8604
4,10000,10000,12,0.866,0.85875
0,5000,15000,12,0.866,0.8557
1,5000,15000,12,0.866,0.8607
2,5000,15000,12,0.866,0.8598
3,5000,15000,12,0.866,0.8596
4,5000,15000,12,0.866,0.8598
0,10000,10000,12,0.562,0.5493
1,10000,10000,12,0.562,0.54825
2,10000,10000,12,0.562,0.5479
3,10000,10000,12,0.562,0.54605
4,10000,10000,12,0.562,0.5461
0,5000,15000,12,0.562,0.5505
1,5000,15000,12,0.562,0.5498
2,5000,15000,12,0.562,0.5499
3,5000,15000,12,0.562,0.5489
4,5000,15000,12,0.562,0.5494
0,10000,10000,12,0.768,0.7546
1,10000,10000,12,0.768,0.758
2,10000,10000,12,0.768,0.75675
3,10000,10000,12,0.768,0.7568
4,10000,10000,12,0.768,0.7569
0,5000,15000,12,0.768,0.7605
1,5000,15000,12,0.768,0.762
2,5000,15000,12,0.768,0.7606
3,5000,15000,12,0.768,0.7586
4,5000,15000,12,0.768,0.7596
0,10000,10000,12,0.494,0.48205
1,10000,10000,12,0.494,0.4799
2,10000,10000,12,0.494,0.4822
3,10000,10000,12,0.494,0.47775
4,10000,10000,12,0.494,0.48265
0,5000,15000,12,0.494,0.4813
1,5000,15000,12,0.494,0.4778
2,5000,15000,12,0.494,0.4791
3,5000,15000,12,0.494,0.4822
4,5000,15000,12,0.494,0.4802
0,10000,10000,12,0.567,0.551
1,10000,10000,12,0.567,0.5537
2,10000,10000,12,0.567,0.5518
3,10000,10000,12,0.567,0.55185
4,10000,10000,12,0.567,0.55205
0,5000,15000,12,0.567,0.5541
1,5000,15000,12,0.567,0.5543
2,5000,15000,12,0.567,0.5522
3,5000,15000,12,0.567,0.5547
4,5000,15000,12,0.567,0.5539
0,10000,10000,12,0.115,0.11005
1,10000,10000,12,0.115,0.1091
2,10000,10000,12,0.115,0.1078
3,10000,10000,12,0.115,0.109
4,10000,10000,12,0.115,0.1079
0,5000,15000,12,0.115,0.1102
1,5000,15000,12,0.115,0.11
2,5000,15000,12,0.115,0.1101
3,5000,15000,12,0.115,0.1098
4,5000,15000,12,0.115,0.1102
0,10000,10000,12,0.344,0.33015
1,10000,10000,12,0.344,0.3323
2,10000,10000,12,0.344,0.33175
3,10000,10000,12,0.344,0.3308
4,10000,10000,12,0.344,0.3324
0,5000,15000,12,0.344,0.3319
1,5000,15000,12,0.344,0.3287
2,5000,15000,12,0.344,0.3309
3,5000,15000,12,0.344,0.3305
4,5000,15000,12,0.344,0.3318
0,10000,10000,12,0.263,0.2522
1,10000,10000,12,0.263,0.2515
2,10000,10000,12,0.263,0.25155
3,10000,10000,12,0.263,0.25395
4,10000,10000,12,0.263,0.2515
0,5000,15000,12,0.263,0.2506
1,5000,15000,12,0.263,0.2489
2,5000,15000,12,0.263,0.2493
3,5000,15000,12,0.263,0.2473
4,5000,15000,12,0.263,0.2472
0,10000,10000,12,0.012,0.01225
1,10000,10000,12,0.012,0.0121
2,10000,10000,12,0.012,0.01225
3,10000,10000,12,0.012,0.012
4,10000,10000,12,0.012,0.0121
0,5000,15000,12,0.012,0.0113
1,5000,15000,12,0.012,0.0109
2,5000,15000,12,0.012,0.0111
3,5000,15000,12,0.012,0.0112
4,5000,15000,12,0.012,0.0113
0,10000,10000,12,0.585,0.5689
1,10000,10000,12,0.585,0.57165
2,10000,10000,12,0.585,0.5716
3,10000,10000,12,0.585,0.57165
4,10000,10000,12,0.585,0.57165
0,5000,15000,12,0.585,0.565
1,5000,15000,12,0.585,0.5698
2,5000,15000,12,0.585,0.5723
3,5000,15000,12,0.585,0.5708
4,5000,15000,12,0.585,0.5738
0,10000,10000,12,0.748,0.7328
1,10000,10000,12,0.748,0.73475
2,10000,10000,12,0.748,0.73485
3,10000,10000,12,0.748,0.73495
4,10000,10000,12,0.748,0.73515
0,5000,15000,12,0.748,0.7351
1,5000,15000,12,0.748,0.7364
2,5000,15000,12,0.748,0.7382
3,5000,15000,12,0.748,0.7397
4,5000,15000,12,0.748,0.7388
0,10000,10000,12,0.109,0.10695
1,10000,10000,12,0.109,0.104
2,10000,10000,12,0.109,0.1028
3,10000,10000,12,0.109,0.10395
4,10000,10000,12,0.109,0.10305
0,5000,15000,12,0.109,0.1054
1,5000,15000,12,0.109,0.105
2,5000,15000,12,0.109,0.1048
3,5000,15000,12,0.109,0.1049
4,5000,15000,12,0.109,0.1043
0,10000,10000,12,0.805,0.79155
1,10000,10000,12,0.805,0.79595
2,10000,10000,12,0.805,0.79585
3,10000,10000,12,0.805,0.79575
4,10000,10000,12,0.805,0.7958
0,5000,15000,12,0.805,0.7981
1,5000,15000,12,0.805,0.7961
2,5000,15000,12,0.805,0.7969
3,5000,15000,12,0.805,0.7982
4,5000,15000,12,0.805,0.7985
0,10000,10000,12,0.811,0.80155
1,10000,10000,12,0.811,0.80165
2,10000,10000,12,0.811,0.80155
3,10000,10000,12,0.811,0.80125
4,10000,10000,12,0.811,0.80065
0,5000,15000,12,0.811,0.8036
1,5000,15000,12,0.811,0.8058
2,5000,15000,12,0.811,0.8071
3,5000,15000,12,0.811,0.8053
4,5000,15000,12,0.811,0.8049
0,10000,10000,12,0.114,0.1121
1,10000,10000,12,0.114,0.10855
2,10000,10000,12,0.114,0.1073
3,10000,10000,12,0.114,0.10855
4,10000,10000,12,0.114,0.1085
0,5000,15000,12,0.114,0.1101
1,5000,15000,12,0.114,0.1088
2,5000,15000,12,0.114,0.108
3,5000,15000,12,0.114,0.1084
4,5000,15000,12,0.114,0.1088
0,10000,10000,12,0.044,0.0418
1,10000,10000,12,0.044,0.0418
2,10000,10000,12,0.044,0.04225
3,10000,10000,12,0.044,0.0418
4,10000,10000,12,0.044,0.0423
0,5000,15000,12,0.044,0.0414
1,5000,15000,12,0.044,0.0402
2,5000,15000,12,0.044,0.0407
3,5000,15000,12,0.044,0.0408
4,5000,15000,12,0.044,0.0411
0,10000,10000,12,0.123,0.11635
1,10000,10000,12,0.123,0.117
2,10000,10000,12,0.123,0.11615
3,10000,10000,12,0.123,0.11575
4,10000,10000,12,0.123,0.11695
0,5000,15000,12,0.123,0.1203
1,5000,15000,12,0.123,0.1212
2,5000,15000,12,0.123,0.1232
3,5000,15000,12,0.123,0.1213
4,5000,15000,12,0.123,0.1214
0,10000,10000,12,0.981,0.97355
1,10000,10000,12,0.981,0.97985
2,10000,10000,12,0.981,0.9798
3,10000,10000,12,0.981,0.97985
4,10000,10000,12,0.981,0.97985
0,5000,15000,12,0.981,0.9695
1,5000,15000,12,0.981,0.9803
2,5000,15000,12,0.981,0.98
3,5000,15000,12,0.981,0.9802
4,5000,15000,12,0.981,0.9802
0,10000,10000,12,0.686,0.6773
1,10000,10000,12,0.686,0.673
2,10000,10000,12,0.686,0.67265
3,10000,10000,12,0.686,0.6742
4,10000,10000,12,0.686,0.67195
0,5000,15000,12,0.686,0.678
1,5000,15000,12,0.686,0.6727
2,5000,15000,12,0.686,0.6733
3,5000,15000,12,0.686,0.6721
4,5000,15000,12,0.686,0.6737
0,10000,10000,12,0.604,0.59095
1,10000,10000,12,0.604,0.59005
2,10000,10000,12,0.604,0.59
3,10000,10000,12,0.604,0.5901
4,10000,10000,12,0.604,0.59
0,5000,15000,12,0.604,0.5915
1,5000,15000,12,0.604,0.5899
2,5000,15000,12,0.604,0.5905
3,5000,15000,12,0.604,0.5915
4,5000,15000,12,0.604,0.5915
0,10000,10000,12,0.149,0.1431
1,10000,10000,12,0.149,0.1406
2,10000,10000,12,0.149,0.14095
3,10000,10000,12,0.149,0.1406
4,10000,10000,12,0.149,0.1408
0,5000,15000,12,0.149,0.1444
1,5000,15000,12,0.149,0.1428
2,5000,15000,12,0.149,0.1427
3,5000,15000,12,0.149,0.1428
4,5000,15000,12,0.149,0.1427
0,10000,10000,12,0.356,0.3424
1,10000,10000,12,0.356,0.34405
2,10000,10000,12,0.356,0.344
3,10000,10000,12,0.356,0.342
4,10000,10000,12,0.356,0.34405
0,5000,15000,12,0.356,0.3435
1,5000,15000,12,0.356,0.3442
2,5000,15000,12,0.356,0.3449
3,5000,15000,12,0.356,0.3449
4,5000,15000,12,0.356,0.3444
0,10000,10000,12,0.02,0.018
1,10000,10000,12,0.02,0.018
2,10000,10000,12,0.02,0.018
3,10000,10000,12,0.02,0.01815
4,10000,10000,12,0.02,0.018
0,5000,15000,12,0.02,0.019
1,5000,15000,12,0.02,0.0186
2,5000,15000,12,0.02,0.0188
3,5000,15000,12,0.02,0.0189
4,5000,15000,12,0.02,0.0188
0,10000,10000,12,0.514,0.4975
1,10000,10000,12,0.514,0.49825
2,10000,10000,12,0.514,0.49975
3,10000,10000,12,0.514,0.50225
4,10000,10000,12,0.514,0.49845
0,5000,15000,12,0.514,0.4972
1,5000,15000,12,0.514,0.5001
2,5000,15000,12,0.514,0.4986
3,5000,15000,12,0.514,0.4992
4,5000,15000,12,0.514,0.5015
0,10000,10000,12,0.809,0.79685
1,10000,10000,12,0.809,0.80005
2,10000,10000,12,0.809,0.8001
3,10000,10000,12,0.809,0.8001
4,10000,10000,12,0.809,0.80015
0,5000,15000,12,0.809,0.7951
1,5000,15000,12,0.809,0.7999
2,5000,15000,12,0.809,0.7992
3,5000,15000,12,0.809,0.7991
4,5000,15000,12,0.809,0.7991
0,10000,10000,12,0.242,0.2352
1,10000,10000,12,0.242,0.2305
2,10000,10000,12,0.242,0.2306
3,10000,10000,12,0.242,0.23065
4,10000,10000,12,0.242,0.23055
0,5000,15000,12,0.242,0.2344
1,5000,15000,12,0.242,0.2324
2,5000,15000,12,0.242,0.2346
3,5000,15000,12,0.242,0.2334
4,5000,15000,12,0.242,0.2324
0,10000,10000,12,0.651,0.63655
1,10000,10000,12,0.651,0.63775
2,10000,10000,12,0.651,0.63755
3,10000,10000,12,0.651,0.6391
4,10000,10000,12,0.651,0.6391
0,5000,15000,12,0.651,0.6367
1,5000,15000,12,0.651,0.6372
2,5000,15000,12,0.651,0.638
3,5000,15000,12,0.651,0.638
4,5000,15000,12,0.651,0.6389
0,10000,10000,12,0.658,0.64625
1,10000,10000,12,0.658,0.6442
2,10000,10000,12,0.658,0.6432
3,10000,10000,12,0.658,0.6456
4,10000,10000,12,0.658,0.6463
0,5000,15000,12,0.658,0.6451
1,5000,15000,12,0.658,0.6458
2,5000,15000,12,0.658,0.647
3,5000,15000,12,0.658,0.6457
4,5000,15000,12,0.658,0.6467
0,10000,10000,12,0.812,0.8017
1,10000,10000,12,0.812,0.80345
2,10000,10000,12,0.812,0.8035
3,10000,10000,12,0.812,0.8036
4,10000,10000,12,0.812,0.80355
0,5000,15000,12,0.812,0.801
1,5000,15000,12,0.812,0.8046
2,5000,15000,12,0.812,0.8046
3,5000,15000,12,0.812,0.8036
4,5000,15000,12,0.812,0.8049
0,10000,10000,12,0.356,0.3467
1,10000,10000,12,0.356,0.344
2,10000,10000,12,0.356,0.3426
3,10000,10000,12,0.356,0.34225
4,10000,10000,12,0.356,0.34405
0,5000,15000,12,0.356,0.351
1,5000,15000,12,0.356,0.3449
2,5000,15000,12,0.356,0.3442
3,5000,15000,12,0.356,0.3429
4,5000,15000,12,0.356,0.3441
0,10000,10000,12,0.674,0.6603
1,10000,10000,12,0.674,0.66255
2,10000,10000,12,0.674,0.6622
3,10000,10000,12,0.674,0.66355
4,10000,10000,12,0.674,0.66015
0,5000,15000,12,0.674,0.6614
1,5000,15000,12,0.674,0.6622
2,5000,15000,12,0.674,0.6634
3,5000,15000,12,0.674,0.6623
4,5000,15000,12,0.674,0.6602
0,10000,10000,12,0.949,0.94295
1,10000,10000,12,0.949,0.9465
2,10000,10000,12,0.949,0.94595
3,10000,10000,12,0.949,0.94595
4,10000,10000,12,0.949,0.94605
0,5000,15000,12,0.949,0.943
1,5000,15000,12,0.949,0.946
2,5000,15000,12,0.949,0.9468
3,5000,15000,12,0.949,0.946
4,5000,15000,12,0.949,0.9455
0,10000,10000,12,0.939,0.93495
1,10000,10000,12,0.939,0.9354
2,10000,10000,12,0.939,0.93475
3,10000,10000,12,0.939,0.93485
4,10000,10000,12,0.939,0.93475
0,5000,15000,12,0.939,0.9359
1,5000,15000,12,0.939,0.9357
2,5000,15000,12,0.939,0.9357
3,5000,15000,12,0.939,0.9356
4,5000,15000,12,0.939,0.9357
0,10000,10000,12,0.299,0.2917
1,10000,10000,12,0.299,0.2861
2,10000,10000,12,0.299,0.2887
3,10000,10000,12,0.299,0.2856
4,10000,10000,12,0.299,0.2873
0,5000,15000,12,0.299,0.2916
1,5000,15000,12,0.299,0.2865
2,5000,15000,12,0.299,0.2845
3,5000,15000,12,0.299,0.2872
4,5000,15000,12,0.299,0.2853
0,10000,10000,12,0.266,0.2548
1,10000,10000,12,0.266,0.2541
2,10000,10000,12,0.266,0.2541
3,10000,10000,12,0.266,0.2561
4,10000,10000,12,0.266,0.2569
0,5000,15000,12,0.266,0.2559
1,5000,15000,12,0.266,0.2568
2,5000,15000,12,0.266,0.2552
3,5000,15000,12,0.266,0.2555
4,5000,15000,12,0.266,0.2553
0,10000,10000,12,0.336,0.322
1,10000,10000,12,0.336,0.3246
2,10000,10000,12,0.336,0.32215
3,10000,10000,12,0.336,0.32365
4,10000,10000,12,0.336,0.32455
0,5000,15000,12,0.336,0.3209
1,5000,15000,12,0.336,0.3248
2,5000,15000,12,0.336,0.3235
3,5000,15000,12,0.336,0.3239
4,5000,15000,12,0.336,0.3225
0,10000,10000,12,0.029,0.02705
1,10000,10000,12,0.029,0.027
2,10000,10000,12,0.029,0.02735
3,10000,10000,12,0.029,0.02705
4,10000,10000,12,0.029,0.0273
0,5000,15000,12,0.029,0.0273
1,5000,15000,12,0.029,0.0273
2,5000,15000,12,0.029,0.0273
3,5000,15000,12,0.029,0.0268
4,5000,15000,12,0.029,0.0274
0,10000,10000,12,0.493,0.477
1,10000,10000,12,0.493,0.47675
2,10000,10000,12,0.493,0.48125
3,10000,10000,12,0.493,0.47755
4,10000,10000,12,0.493,0.47995
0,5000,15000,12,0.493,0.4754
1,5000,15000,12,0.493,0.4767
2,5000,15000,12,0.493,0.4758
3,5000,15000,12,0.493,0.4816
4,5000,15000,12,0.493,0.4795
0,10000,10000,12,0.799,0.78625
1,10000,10000,12,0.799,0.7896
2,10000,10000,12,0.799,0.7897
3,10000,10000,12,0.799,0.78955
4,10000,10000,12,0.799,0.7896
0,5000,15000,12,0.799,0.7857
1,5000,15000,12,0.799,0.7898
2,5000,15000,12,0.799,0.7886
3,5000,15000,12,0.799,0.7886
4,5000,15000,12,0.799,0.7885
0,10000,10000,12,0.388,0.37865
1,10000,10000,12,0.388,0.37415
2,10000,10000,12,0.388,0.37415
3,10000,10000,12,0.388,0.37415
4,10000,10000,12,0.388,0.3741
0,5000,15000,12,0.388,0.3718
1,5000,15000,12,0.388,0.3731
2,5000,15000,12,0.388,0.3729
3,5000,15000,12,0.388,0.3725
4,5000,15000,12,0.388,0.3729
0,10000,10000,12,0.467,0.45185
1,10000,10000,12,0.467,0.4512
2,10000,10000,12,0.467,0.45225
3,10000,10000,12,0.467,0.4532
4,10000,10000,12,0.467,0.45175
0,5000,15000,12,0.467,0.451
1,5000,15000,12,0.467,0.4532
2,5000,15000,12,0.467,0.4575
3,5000,15000,12,0.467,0.4525
4,5000,15000,12,0.467,0.4551
0,10000,10000,12,0.952,0.94435
1,10000,10000,12,0.952,0.9503
2,10000,10000,12,0.952,0.94965
3,10000,10000,12,0.952,0.9495
4,10000,10000,12,0.952,0.94985
0,5000,15000,12,0.952,0.9419
1,5000,15000,12,0.952,0.9488
2,5000,15000,12,0.952,0.949
3,5000,15000,12,0.952,0.9484
4,5000,15000,12,0.952,0.9491
0,10000,10000,12,0.941,0.93735
1,10000,10000,12,0.941,0.93795
2,10000,10000,12,0.941,0.93725
3,10000,10000,12,0.941,0.93715
4,10000,10000,12,0.941,0.9372
0,5000,15000,12,0.941,0.9386
1,5000,15000,12,0.941,0.938
2,5000,15000,12,0.941,0.9384
3,5000,15000,12,0.941,0.9384
4,5000,15000,12,0.941,0.9384
0,10000,10000,12,0.384,0.3763
1,10000,10000,12,0.384,0.371
2,10000,10000,12,0.384,0.37105
3,10000,10000,12,0.384,0.37105
4,10000,10000,12,0.384,0.37105
0,5000,15000,12,0.384,0.3779
1,5000,15000,12,0.384,0.3721
2,5000,15000,12,0.384,0.3726
3,5000,15000,12,0.384,0.3726
4,5000,15000,12,0.384,0.3736
0,10000,10000,12,0.624,0.60835
1,10000,10000,12,0.624,0.6106
2,10000,10000,12,0.624,0.61045
3,10000,10000,12,0.624,0.60945
4,10000,10000,12,0.624,0.6094
0,5000,15000,12,0.624,0.6103
1,5000,15000,12,0.624,0.6113
2,5000,15000,12,0.624,0.6126
3,5000,15000,12,0.624,0.6114
4,5000,15000,12,0.624,0.6131
0,10000,10000,12,0.979,0.97335
1,10000,10000,12,0.979,0.97725
2,10000,10000,12,0.979,0.97735
3,10000,10000,12,0.979,0.9773
4,10000,10000,12,0.979,0.9773
0,5000,15000,12,0.979,0.9725
1,5000,15000,12,0.979,0.9778
2,5000,15000,12,0.979,0.9778
3,5000,15000,12,0.979,0.9778
4,5000,15000,12,0.979,0.9779
0,10000,10000,12,0.326,0.31805
1,10000,10000,12,0.326,0.31485
2,10000,10000,12,0.326,0.31455
3,10000,10000,12,0.326,0.31255
4,10000,10000,12,0.326,0.3132
0,5000,15000,12,0.326,0.3153
1,5000,15000,12,0.326,0.3138
2,5000,15000,12,0.326,0.3152
3,5000,15000,12,0.326,0.3152
4,5000,15000,12,0.326,0.3146
0,10000,10000,12,0.502,0.486
1,10000,10000,12,0.502,0.4853
2,10000,10000,12,0.502,0.4891
3,10000,10000,12,0.502,0.4873
4,10000,10000,12,0.502,0.4865
0,5000,15000,12,0.502,0.493
1,5000,15000,12,0.502,0.4909
2,5000,15000,12,0.502,0.4935
3,5000,15000,12,0.502,0.4874
4,5000,15000,12,0.502,0.4856
0,10000,10000,12,0.697,0.6835
